A	B	correlation	p-value
ME23	ME35	0.295263066925972	0.106834916718988
ME8	ME35	0.117333903941472	0.529598857079686
ME28	ME35	0.0770228885817576	0.68046038495189
ME33	ME38	-0.073702705693635	0.69355700584351
ME49	ME38	-0.0119673756276975	0.949053427503438
ME31	ME38	-0.0497521752039178	0.790401382669883
ME43	ME38	0.0406818284700978	0.827983563744748
ME47	ME38	0.0318423155380506	0.864972575647982
ME12	ME38	-0.0401743081763472	0.830098312217979
ME4	ME38	-0.0849072628589354	0.649729346049783
ME15	ME38	-0.0819534170378863	0.661179926911086
ME16	ME38	-0.063153180577356	0.735732814382604
ME7	ME38	-0.0219557668506176	0.906673907772505
ME10	ME38	-0.090122714033015	0.629703063752378
ME30	ME38	-0.0767084010110386	0.681697061744828
ME37	ME38	-0.0912392833373436	0.625448350831414
ME42	ME38	-0.0683369912055419	0.71490536406839
ME26	ME38	-0.0590003614308332	0.752552553716246
ME44	ME38	-0.0200626704618205	0.914690290876006
ME39	ME38	-0.0857732619891272	0.64638695723123
ME27	ME38	-0.0471869804993359	0.800987168232112
ME1	ME38	-0.139513104365409	0.454142140120877
ME5	ME38	0.00426413240429139	0.981836855812807
ME9	ME38	-0.0830209754676896	0.657032695726882
ME11	ME38	-0.0232413530281951	0.901235129880282
ME52	ME38	-0.0795661337200523	0.670489571547498
ME19	ME38	-0.0527649676963507	0.778015240681541
ME50	ME38	-0.0596499516626421	0.749914010617563
ME51	ME38	0.0416586073558131	0.823916831291322
treat_Ctrl	ME38	0.135065217694114	0.468797030133083
ME46	ME38	-0.0586946445543379	0.753795282524296
ME13	ME38	0.0173825776210438	0.926053125712029
ME18	ME38	-0.0805424857874732	0.666676218488901
ME29	ME38	0.0109584611338434	0.953343645021661
ME32	ME38	-0.0635743230965099	0.734033640313367
ME34	ME38	-0.005486305144061	0.976632243375117
ME45	ME38	-0.046906836087913	0.80214537540239
ME21	ME38	-0.0513463023613638	0.783841179629269
treat_Treat	ME38	-0.135065217694114	0.468797030133083
ME40	ME38	-0.0409858121257779	0.82671748130944
ME24	ME38	0.0533113114018423	0.775774737109165
ME25	ME38	0.0197007346424349	0.916223881336001
ME35	ME38	0.0446514407444821	0.81148471352402
ME38	ME38	1	0
ME14	ME38	0.0256209684288806	0.891179729209053
ME41	ME38	0.458938555825986	0.00940638906015951
ME17	ME38	-0.0694937797918556	0.710284345016709
ME36	ME38	0.650394823980109	7.46909168187903e-05
ME20	ME38	0.0750562275651432	0.688207242596618
ME48	ME38	0.0996141181567319	0.593919280244577
ME3	ME38	0.208243178643414	0.260936134230063
ME0	ME38	0.255866888790257	0.164736378908507
ME2	ME38	0.126073435779885	0.499164107643652
ME22	ME38	0.0368095958287221	0.844147308159005
ME6	ME38	-0.0213515415154601	0.909231580409955
ME23	ME38	0.109513279448306	0.557569398243543
ME8	ME38	-0.0119381399359469	0.949177727627843
ME28	ME38	0.0191967504043307	0.918359848655489
ME33	ME14	-0.143224463580249	0.442103803791884
ME49	ME14	-0.0600901665460321	0.748127492707796
ME31	ME14	-0.118736998402646	0.524653215293281
ME43	ME14	-0.0369840687963287	0.843417620731345
ME47	ME14	-0.0352569391499921	0.850646401370043
ME12	ME14	-0.175775798912077	0.344223756555549
ME4	ME14	-0.159307757541772	0.391984465639787
ME15	ME14	-0.199339816627927	0.282328429867015
ME16	ME14	-0.0896915752126313	0.631349057571943
ME7	ME14	-0.131769109028211	0.479814773907295
ME10	ME14	-0.1857494067917	0.31709266914382
ME30	ME14	-0.163374565114893	0.379850402697331
ME37	ME14	-0.14395885503361	0.439742381920417
ME42	ME14	0.00564441751992868	0.975958987522214
ME26	ME14	-0.129644397522083	0.486987174262301
ME44	ME14	-0.152438391289895	0.412978470516122
ME39	ME14	-0.204783435953862	0.269119070962494
ME27	ME14	-0.139026334557851	0.455733921959073
ME1	ME14	-0.376793404911271	0.0366722610260359
ME5	ME14	-0.0898109444280495	0.63089315818096
ME9	ME14	-0.185732181188065	0.317138349371338
ME11	ME14	0.643911150543452	9.2893926278551e-05
ME52	ME14	0.375403492733603	0.037427739121193
ME19	ME14	-0.12182627016033	0.513843710076343
ME50	ME14	-0.0929341913300497	0.619012424622265
ME51	ME14	0.0288358467409196	0.877621370445572
treat_Ctrl	ME14	0.151971825868126	0.414426863381
ME46	ME14	-0.0199566707432437	0.915139400809973
ME13	ME14	-0.0983092970727927	0.598786092871858
ME18	ME14	-0.144731495982983	0.437265389417983
ME29	ME14	-0.0321666868316207	0.863609782967672
ME32	ME14	-0.119374902510691	0.522412158453513
ME34	ME14	0.0949384021140428	0.611437591456421
ME45	ME14	-0.0495277408700385	0.791326123897204
ME21	ME14	-0.107593608062678	0.564537633121162
treat_Treat	ME14	-0.151971825868126	0.414426863381
ME40	ME14	-0.0413907400161329	0.825031632339403
ME24	ME14	0.146079041099161	0.432963586477983
ME25	ME14	0.0541551469567408	0.772317724519717
ME35	ME14	0.103651262309486	0.578971063482353
ME38	ME14	0.0256209684288806	0.891179729209053
ME14	ME14	1	1.55017652127766e-228
ME41	ME14	0.708458963663827	8.21492203941169e-06
ME17	ME14	0.671992014878913	3.47673176574473e-05
ME36	ME14	0.515787652288676	0.00297900158207282
ME20	ME14	0.0245649658784587	0.895640064304853
ME48	ME14	0.0830153464403784	0.657054537185363
ME3	ME14	0.470332744543158	0.00758386984231277
ME0	ME14	0.48955720339648	0.00518642285272601
ME2	ME14	0.29314251731349	0.109495998594552
ME22	ME14	0.0290790029783625	0.876597221995646
ME6	ME14	0.087630507378433	0.639241598312713
ME23	ME14	0.125641702775043	0.50064661684771
ME8	ME14	0.108183237520106	0.562393112989206
ME28	ME14	-0.0378136360209694	0.839949924782219
ME33	ME41	-0.132340236391459	0.477896168470747
ME49	ME41	0.0614538057964819	0.742601616864084
ME31	ME41	-0.110478996149174	0.554078994615822
ME43	ME41	0.0576747087888115	0.757945642001237
ME47	ME41	-0.126933531885165	0.496217259087023
ME12	ME41	-0.202970213502893	0.273473572423796
ME4	ME41	-0.212952831369805	0.250061568375108
ME15	ME41	-0.222248281040317	0.229489519839789
ME16	ME41	-0.106444945255519	0.56872606144532
ME7	ME41	-0.133325781087824	0.474594765861103
ME10	ME41	-0.216051127562549	0.243073539766359
ME30	ME41	-0.151223148266291	0.416756973507646
ME37	ME41	-0.226749818215095	0.219949247915802
ME42	ME41	-0.0324979271729335	0.862218527696685
ME26	ME41	-0.149856699099252	0.421028587070435
ME44	ME41	-0.257253882332366	0.162379900647368
ME39	ME41	-0.333213253330444	0.0669872597933793
ME27	ME41	-0.266564180794373	0.147182828811274
ME1	ME41	-0.49070385063274	0.00506673325643102
ME5	ME41	-0.23954522654684	0.194316238687111
ME9	ME41	-0.197304538231831	0.287372272785579
ME11	ME41	0.444650251363788	0.0122022151299429
ME52	ME41	0.225789485470901	0.221961528547851
ME19	ME41	-0.187258162346259	0.313107492061917
ME50	ME41	-0.107078897807212	0.566412708485776
ME51	ME41	0.0398934158188438	0.831269243965585
treat_Ctrl	ME41	0.192805523163936	0.298724824714747
ME46	ME41	-0.0730428820733473	0.696170217382085
ME13	ME41	-0.0622706981507577	0.739297311838107
ME18	ME41	-0.160399869501642	0.388704287761014
ME29	ME41	-0.0830781650515975	0.656810807417591
ME32	ME41	-0.136088783183972	0.465402806829769
ME34	ME41	0.101762037322535	0.585945405631929
ME45	ME41	-0.0721427150613976	0.699740813519953
ME21	ME41	-0.0623319638287733	0.739049676872772
treat_Treat	ME41	-0.192805523163936	0.298724824714747
ME40	ME41	-0.125594077629341	0.500810290049394
ME24	ME41	0.169599178006451	0.361707837722992
ME25	ME41	0.052664777534341	0.778426301330344
ME35	ME41	0.0807747440412416	0.665770279433652
ME38	ME41	0.458938555825986	0.00940638906015951
ME14	ME41	0.708458963663827	8.21492203941169e-06
ME41	ME41	1	0
ME17	ME41	0.407132969648972	0.0230167478661047
ME36	ME41	0.624212589585432	0.000174919656309986
ME20	ME41	0.0626810987119601	0.737638968737823
ME48	ME41	0.136866198450638	0.462833508375384
ME3	ME41	0.518664931414536	0.00279571048313313
ME0	ME41	0.638533866426458	0.000110893175798946
ME2	ME41	0.437543987824353	0.013833730247772
ME22	ME41	0.181779077677461	0.327729509465248
ME6	ME41	0.24004091967432	0.193366940335099
ME23	ME41	0.26409233489437	0.15111310863655
ME8	ME41	0.0178205572676287	0.924195180090236
ME28	ME41	0.443917509923912	0.0123626036793652
ME33	ME17	-0.0990554636403872	0.596000890580626
ME49	ME17	-0.053405996079951	0.775386623357459
ME31	ME17	-0.0848982215714057	0.6497642769667
ME43	ME17	-0.0185632338489221	0.921045585167449
ME47	ME17	0.00722596481312499	0.969225593253332
ME12	ME17	-0.0838562416898366	0.653794823362189
ME4	ME17	-0.105775860585846	0.571172242867461
ME15	ME17	-0.1158482320034	0.534859916611394
ME16	ME17	-0.0730028749470988	0.696328774668641
ME7	ME17	-0.0554768398410638	0.76691164917409
ME10	ME17	-0.113495888246003	0.543240749870842
ME30	ME17	-0.0696829344124458	0.709529683566794
ME37	ME17	-0.117921776848842	0.52752398735832
ME42	ME17	-0.0829293522916101	0.657388241691743
ME26	ME17	-0.106687607464463	0.567840058980257
ME44	ME17	-0.0698177668796734	0.708991913387483
ME39	ME17	-0.128437931806522	0.491084122039047
ME27	ME17	-0.0837863933465749	0.654065352004716
ME1	ME17	-0.228484241333341	0.216346432390186
ME5	ME17	-0.032624722088974	0.861686078399388
ME9	ME17	-0.0836516994973042	0.654587154404453
ME11	ME17	-0.0915566910466704	0.624241007753653
ME52	ME17	-0.0635208117737578	0.734249473000865
ME19	ME17	-0.0710294683909681	0.704165314441052
ME50	ME17	-0.0841355141323611	0.652713607948328
ME51	ME17	0.0363604542970887	0.84602630636419
treat_Ctrl	ME17	0.109878268401182	0.556249022577884
ME46	ME17	0.0288351596630135	0.877624264621023
ME13	ME17	0.0272094030209529	0.884476692188553
ME18	ME17	-0.0955991053238525	0.60894904347766
ME29	ME17	0.0246356938918672	0.895341224713817
ME32	ME17	-0.11113850370205	0.551701164147263
ME34	ME17	0.0920974118037825	0.622186435721328
ME45	ME17	0.00828627591053073	0.964712483140709
ME21	ME17	-0.0355600926392516	0.849376695821467
treat_Treat	ME17	-0.109878268401182	0.556249022577884
ME40	ME17	-0.0161633939130463	0.931226985221522
ME24	ME17	0.115200749850052	0.537160563608506
ME25	ME17	0.0156511252559455	0.933401737428169
ME35	ME17	0.0793972296878017	0.671150082473145
ME38	ME17	-0.0694937797918556	0.710284345016709
ME14	ME17	0.671992014878913	3.47673176574473e-05
ME41	ME17	0.407132969648972	0.0230167478661047
ME17	ME17	1	0
ME36	ME17	0.657707416243028	5.8043534216438e-05
ME20	ME17	0.0576533055776622	0.75803280800466
ME48	ME17	0.101285847687214	0.587709134455836
ME3	ME17	0.285812727112807	0.119076990668025
ME0	ME17	0.356355790623839	0.0491014725900163
ME2	ME17	0.194059172432291	0.295533337656368
ME22	ME17	0.0404076889707139	0.829125709472638
ME6	ME17	0.0505548032826581	0.787096593259788
ME23	ME17	0.0942801899095885	0.613920989597753
ME8	ME17	0.0241084017269223	0.897569472300065
ME28	ME17	-0.0444638351201785	0.81226273197789
ME33	ME36	-0.134601517107006	0.470338956225971
ME49	ME36	0.0045457918190232	0.980637338963709
ME31	ME36	-0.104342716530356	0.57642772901678
ME43	ME36	-0.133363508315014	0.474468622480767
ME47	ME36	-0.0200304985747881	0.914826597140659
ME12	ME36	-0.110344602428348	0.554564128333999
ME4	ME36	-0.0921357460069961	0.62204088311804
ME15	ME36	-0.142440135624928	0.444633366989095
ME16	ME36	-0.0822987783657334	0.659837187938545
ME7	ME36	-0.0973820698159351	0.602254902832149
ME10	ME36	-0.18067266697239	0.330732282397638
ME30	ME36	-0.0975120715946875	0.601768042118136
ME37	ME36	-0.192292206914711	0.300037867061293
ME42	ME36	0.0260438117868487	0.88939463324377
ME26	ME36	-0.11138491658151	0.550813951891683
ME44	ME36	-0.0915132578927395	0.624406160754185
ME39	ME36	-0.194625635651047	0.294098380522036
ME27	ME36	-0.134326631881076	0.471254272502269
ME1	ME36	-0.27528899700064	0.133901858334456
ME5	ME36	-0.0785430914258052	0.67449392701771
ME9	ME36	-0.133445902923105	0.474193191533823
ME11	ME36	-0.0797704890998378	0.669690748097388
ME52	ME36	-0.117933324689379	0.527483269161492
ME19	ME36	-0.115022961208105	0.537793109175351
ME50	ME36	-0.124298390335899	0.505273459640664
ME51	ME36	0.0411544264172232	0.826015391773034
treat_Ctrl	ME36	0.101374966933743	0.587378874415343
ME46	ME36	0.00841340617786429	0.964171434817104
ME13	ME36	-0.115559791558697	0.535884227478363
ME18	ME36	-0.169288196655917	0.362601829615374
ME29	ME36	-0.0939419248966687	0.615198880735878
ME32	ME36	-0.115184535802813	0.537218236097861
ME34	ME36	0.0819570100142301	0.661165952362087
ME45	ME36	0.0603272759806732	0.747165764704406
ME21	ME36	-0.0362768426910698	0.846376190149686
treat_Treat	ME36	-0.101374966933743	0.587378874415343
ME40	ME36	0.093520108337077	0.616793961389072
ME24	ME36	0.121138742901828	0.516239865824012
ME25	ME36	0.0642118051317244	0.731463954045256
ME35	ME36	0.108026437005709	0.562963042647364
ME38	ME36	0.650394823980109	7.46909168187903e-05
ME14	ME36	0.515787652288676	0.00297900158207282
ME41	ME36	0.624212589585432	0.000174919656309986
ME17	ME36	0.657707416243028	5.8043534216438e-05
ME36	ME36	1	0
ME20	ME36	0.0436438640896362	0.815665281875966
ME48	ME36	0.11795903169466	0.527392630575389
ME3	ME36	0.415655243589233	0.020045010700077
ME0	ME36	0.442876885070389	0.0125934193413082
ME2	ME36	0.252902214397896	0.169854867742546
ME22	ME36	0.0522343217334241	0.780193044231072
ME6	ME36	0.0620511380522325	0.740184980686807
ME23	ME36	0.174263924560636	0.348455397379195
ME8	ME36	-0.000993568317491037	0.995767551439499
ME28	ME36	-0.0217153336277775	0.907691547964627
ME33	ME20	-0.0139278686314728	0.940720907730825
ME49	ME20	0.0820834175616446	0.660674373128121
ME31	ME20	0.000769881250989761	0.996720418194518
ME43	ME20	-0.0448862250309474	0.810511289110421
ME47	ME20	-0.0500186319895891	0.78930385842546
ME12	ME20	0.115690778805313	0.535418949088861
ME4	ME20	-0.90654162821713	2.20879687249529e-12
ME15	ME20	-0.57426182956556	0.00072950855415449
ME16	ME20	0.0616077767914799	0.741978463113982
ME7	ME20	0.152872789979991	0.411632492397305
ME10	ME20	0.178431488378475	0.336866254663745
ME30	ME20	0.0820876690147684	0.660657842298791
ME37	ME20	0.0725044137709123	0.698305341122571
ME42	ME20	-0.14167610281676	0.447104975903151
ME26	ME20	0.104755023628042	0.574913544626249
ME44	ME20	0.197519323192973	0.286837290328747
ME39	ME20	-0.00500688589380662	0.978673745557831
ME27	ME20	0.0299317621013369	0.873007047393653
ME1	ME20	-0.191841966481122	0.301192559556407
ME5	ME20	0.0978277107174943	0.600586664100528
ME9	ME20	0.0234278388940518	0.900446544886346
ME11	ME20	0.032340088094497	0.862881423435111
ME52	ME20	0.0672126618039879	0.719406226183296
ME19	ME20	0.0433474547218898	0.816896075564062
ME50	ME20	0.0340712794265327	0.855615825832503
ME51	ME20	-0.0411242609473835	0.826140987482506
treat_Ctrl	ME20	-0.135051664119856	0.468842061699457
ME46	ME20	-0.0279520266140507	0.881345550479965
ME13	ME20	0.087649468794415	0.639168810165282
ME18	ME20	0.0809955893265941	0.664909285724845
ME29	ME20	0.0253824463746152	0.892186916521496
ME32	ME20	-0.00482001460260231	0.979469532680406
ME34	ME20	-0.0905735491372697	0.62798373500997
ME45	ME20	-0.0118687394431467	0.949472799383352
ME21	ME20	0.0833450697646468	0.655775630358397
treat_Treat	ME20	0.135051664119856	0.468842061699457
ME40	ME20	0.0474545213888854	0.799881454743532
ME24	ME20	0.604441793253163	0.000316691104785214
ME25	ME20	-0.101815852863076	0.585746228040561
ME35	ME20	-0.142922137748846	0.44307792009756
ME38	ME20	0.0750562275651432	0.688207242596618
ME14	ME20	0.0245649658784587	0.895640064304853
ME41	ME20	0.0626810987119601	0.737638968737823
ME17	ME20	0.0576533055776622	0.75803280800466
ME36	ME20	0.0436438640896362	0.815665281875966
ME20	ME20	1	1.55017652127766e-228
ME48	ME20	0.657960260647764	5.7532730550296e-05
ME3	ME20	0.155954351239765	0.402155356349477
ME0	ME20	0.214145213162166	0.247356659683408
ME2	ME20	0.208125403936184	0.261211983248536
ME22	ME20	0.651795032668977	7.12068339433637e-05
ME6	ME20	-0.117647458569868	0.528491691934456
ME23	ME20	0.0351819207963533	0.85096065942069
ME8	ME20	0.0767281660096283	0.681619314853308
ME28	ME20	0.0456707985024806	0.807260439065235
ME33	ME48	0.00456529926615201	0.980554263141896
ME49	ME48	0.0609265884896032	0.744736587121091
ME31	ME48	0.0459114822445226	0.806263804258842
ME43	ME48	-0.100638010034353	0.59011234656937
ME47	ME48	-0.0842998798733061	0.652077581546538
ME12	ME48	-0.174939835942686	0.346559709437735
ME4	ME48	-0.695476567542313	1.40617031443439e-05
ME15	ME48	-0.692604487015246	1.57784225027413e-05
ME16	ME48	-0.680819623634705	2.49774862448834e-05
ME7	ME48	0.102862310565378	0.581879098514533
ME10	ME48	-0.361109227911929	0.0459480960524475
ME30	ME48	0.0591853871509152	0.75180072515523
ME37	ME48	0.0714979750924009	0.702302110020718
ME42	ME48	-0.130708830510724	0.483387122545898
ME26	ME48	0.050825428756309	0.785983118718856
ME44	ME48	0.111851691308089	0.549135149521803
ME39	ME48	-0.0755356941958021	0.686315685057657
ME27	ME48	-0.483281871598591	0.00588518000663998
ME1	ME48	-0.361561898596727	0.0456564268718736
ME5	ME48	0.0377909892074508	0.840044552576287
ME9	ME48	-0.0520570240055871	0.780921050116589
ME11	ME48	0.0553510172455519	0.767425838856924
ME52	ME48	0.103790447576067	0.578458705589798
ME19	ME48	0.0441636294633046	0.813508078547041
ME50	ME48	0.0253142255080937	0.892475017488773
ME51	ME48	-0.127218451525882	0.495243013724852
treat_Ctrl	ME48	-0.22987591583883	0.213484839002107
ME46	ME48	0.0336306739562164	0.857463917491243
ME13	ME48	0.0744272371818833	0.690691493181944
ME18	ME48	0.0252763436650068	0.892635000677821
ME29	ME48	0.00646352795102321	0.972471415966009
ME32	ME48	0.0210064597095479	0.910692705707078
ME34	ME48	0.132828178569585	0.47626016268411
ME45	ME48	-0.0201112935234644	0.914484288574269
ME21	ME48	0.152660970311698	0.412288504365381
treat_Treat	ME48	0.22987591583883	0.213484839002107
ME40	ME48	0.0818842073121833	0.661449133558445
ME24	ME48	0.492944801794502	0.00483962816805692
ME25	ME48	-0.144619714667906	0.437623275211059
ME35	ME48	0.387004899764181	0.0314912809134574
ME38	ME48	0.0996141181567319	0.593919280244577
ME14	ME48	0.0830153464403784	0.657054537185363
ME41	ME48	0.136866198450638	0.462833508375384
ME17	ME48	0.101285847687214	0.587709134455836
ME36	ME48	0.11795903169466	0.527392630575389
ME20	ME48	0.657960260647764	5.7532730550296e-05
ME48	ME48	1	1.55017652127766e-228
ME3	ME48	0.305834145749265	0.0942879173691599
ME0	ME48	0.421317320384469	0.0182517132071658
ME2	ME48	0.439467180211019	0.0133751671451079
ME22	ME48	0.442507029600634	0.0126763201542399
ME6	ME48	-0.0648219626379846	0.729007082043115
ME23	ME48	0.469343286526892	0.00772923180661685
ME8	ME48	0.11147798077746	0.550479046317888
ME28	ME48	0.0573092450432182	0.759434416677174
ME33	ME3	-0.135042143164408	0.468873696300164
ME49	ME3	0.144627089521487	0.437599658517951
ME31	ME3	-0.193029998888856	0.298151768474941
ME43	ME3	-0.36729860428115	0.0420865155823098
ME47	ME3	-0.281408283650482	0.125125697257356
ME12	ME3	-0.332256559881478	0.067823323097777
ME4	ME3	-0.358717382187086	0.0475139926826142
ME15	ME3	-0.461878671417834	0.0089039622673988
ME16	ME3	-0.234652599788638	0.203860117721493
ME7	ME3	-0.29416955067922	0.108201044161547
ME10	ME3	-0.425738390076246	0.016945773274986
ME30	ME3	-0.26590048739634	0.14823076582687
ME37	ME3	-0.434440888768792	0.0146013044535415
ME42	ME3	0.0103666355218266	0.955860874850305
ME26	ME3	-0.262848890810044	0.153118588843178
ME44	ME3	-0.383098936393641	0.033397901115632
ME39	ME3	-0.322584092181007	0.0767397400468771
ME27	ME3	-0.402481127342266	0.0247859414054393
ME1	ME3	-0.661180725161957	5.1369800665229e-05
ME5	ME3	-0.349696642052996	0.0538056316437575
ME9	ME3	-0.372241863320308	0.0391929737577463
ME11	ME3	0.202465362651839	0.2746940573092
ME52	ME3	-0.0467953381573957	0.802606458460776
ME19	ME3	-0.156539917830758	0.400368613028498
ME50	ME3	-0.00588252017802457	0.974945157045466
ME51	ME3	0.133897297290259	0.47268573597698
treat_Ctrl	ME3	-0.00568101054148073	0.975803173640502
ME46	ME3	-0.154769651413128	0.405784058567354
ME13	ME3	-0.155431655701132	0.403754080001459
ME18	ME3	-0.252777762680457	0.170072173557319
ME29	ME3	0.171226322353559	0.357051583835155
ME32	ME3	-0.308651737133349	0.0911406484686509
ME34	ME3	0.181069580880122	0.329653134018964
ME45	ME3	0.110382249337257	0.554428210890186
ME21	ME3	-0.129753860740815	0.486616323686939
treat_Treat	ME3	0.00568101054148073	0.975803173640502
ME40	ME3	0.291980472752849	0.110975135582202
ME24	ME3	0.349729050955723	0.0537819048683782
ME25	ME3	0.184419395639057	0.320631720673239
ME35	ME3	0.273973047261735	0.135846649067141
ME38	ME3	0.208243178643414	0.260936134230063
ME14	ME3	0.470332744543158	0.00758386984231277
ME41	ME3	0.518664931414536	0.00279571048313313
ME17	ME3	0.285812727112807	0.119076990668025
ME36	ME3	0.415655243589233	0.020045010700077
ME20	ME3	0.155954351239765	0.402155356349477
ME48	ME3	0.305834145749265	0.0942879173691599
ME3	ME3	1	0
ME0	ME3	0.793352839779987	1.01999821604951e-07
ME2	ME3	0.599075475784638	0.000369584277211423
ME22	ME3	0.289142061808651	0.114650829338287
ME6	ME3	0.268547224761172	0.144083679536611
ME23	ME3	0.393760958850302	0.0284026419399942
ME8	ME3	0.116799419640163	0.531488698346141
ME28	ME3	0.0758508812281987	0.685073243934592
ME33	ME0	-0.196504543451872	0.289370492715289
ME49	ME0	0.019802846714497	0.915791183045453
ME31	ME0	-0.0402198230974895	0.829908611665634
ME43	ME0	-0.137269423158629	0.461503838145403
ME47	ME0	-0.191676285824218	0.3016181708902
ME12	ME0	-0.418221879566088	0.0192148563658115
ME4	ME0	-0.466431852549614	0.00817073448255086
ME15	ME0	-0.61824430753242	0.000210128616261318
ME16	ME0	-0.315241651436919	0.0840923837914169
ME7	ME0	-0.371807850163818	0.0394404360023478
ME10	ME0	-0.558933713279059	0.00108160999648293
ME30	ME0	-0.242100617701825	0.189456989474856
ME37	ME0	-0.567145696487913	0.00087794468492371
ME42	ME0	-0.3368599851216	0.0638738034606516
ME26	ME0	-0.209169351608431	0.258773526260291
ME44	ME0	-0.420060320648538	0.0186378862494403
ME39	ME0	-0.552160158218447	0.0012795865272839
ME27	ME0	-0.60232448296156	0.000336700815215358
ME1	ME0	-0.867187908342851	2.7768070838634e-10
ME5	ME0	-0.487987143037418	0.0053542259187342
ME9	ME0	-0.293763256839302	0.108711948048315
ME11	ME0	0.162774518949342	0.381626856525587
ME52	ME0	0.063645193282069	0.733747822989681
ME19	ME0	-0.166466555921186	0.3707730752352
ME50	ME0	-0.148663566864326	0.424778216642502
ME51	ME0	-0.0366972336600965	0.844617300574669
treat_Ctrl	ME0	0.017049400929479	0.927466744974281
ME46	ME0	0.015080345971636	0.93582544088097
ME13	ME0	0.162204622043217	0.383318514400231
ME18	ME0	-0.12960334594058	0.487126290241478
ME29	ME0	0.0848485648022788	0.649956138357796
ME32	ME0	-0.18540495452013	0.318006891341611
ME34	ME0	0.264577505902506	0.150335767696465
ME45	ME0	0.112419719759377	0.547095408968786
ME21	ME0	0.0130789122056698	0.944328452847236
treat_Treat	ME0	-0.017049400929479	0.927466744974281
ME40	ME0	0.076081632492447	0.684164152714444
ME24	ME0	0.527806211580041	0.00227651165910546
ME25	ME0	0.266368071877806	0.147491914499944
ME35	ME0	0.400357691020962	0.0256298013090036
ME38	ME0	0.255866888790257	0.164736378908507
ME14	ME0	0.48955720339648	0.00518642285272601
ME41	ME0	0.638533866426458	0.000110893175798946
ME17	ME0	0.356355790623839	0.0491014725900163
ME36	ME0	0.442876885070389	0.0125934193413082
ME20	ME0	0.214145213162166	0.247356659683408
ME48	ME0	0.421317320384469	0.0182517132071658
ME3	ME0	0.793352839779987	1.01999821604951e-07
ME0	ME0	1	0
ME2	ME0	0.878615594913343	8.13130688599144e-11
ME22	ME0	0.447080588153596	0.0116826819906049
ME6	ME0	0.446205293043438	0.0118676108640729
ME23	ME0	0.613102542155611	0.000245368437098329
ME8	ME0	0.295765301626754	0.106211831377733
ME28	ME0	0.2405539892309	0.192387767039247
ME33	ME2	-0.0621421836507176	0.739816848721734
ME49	ME2	0.00786337481520071	0.966512399446028
ME31	ME2	0.0276083636928264	0.882794329235651
ME43	ME2	-0.0980319239125426	0.599822861876423
ME47	ME2	-0.207027504569179	0.263792642131029
ME12	ME2	-0.528920679439637	0.00221933337872931
ME4	ME2	-0.519011010759642	0.00277433529561653
ME15	ME2	-0.711024510364146	7.36204254592139e-06
ME16	ME2	-0.31161842763381	0.0879139538727705
ME7	ME2	-0.488714257399596	0.00527594618566476
ME10	ME2	-0.620684368801281	0.000195037668308473
ME30	ME2	-0.0973211630089444	0.602483058539355
ME37	ME2	-0.578952023027815	0.000644183236217939
ME42	ME2	-0.346519266056733	0.0561722759802306
ME26	ME2	-0.0638012513918285	0.733118568590053
ME44	ME2	-0.380520446694382	0.034707006062795
ME39	ME2	-0.547084119541944	0.00144802308308558
ME27	ME2	-0.662394670151383	4.92048636781304e-05
ME1	ME2	-0.948369309389736	5.31942862025288e-16
ME5	ME2	-0.615707468192665	0.000226909396959179
ME9	ME2	-0.186341472612668	0.315525066622257
ME11	ME2	0.0718438287657188	0.700927770117275
ME52	ME2	0.122994399990839	0.509785175981008
ME19	ME2	-0.106329512042244	0.569147747944418
ME50	ME2	-0.0851255164906801	0.648886346927334
ME51	ME2	-0.201278860649163	0.277576292721066
treat_Ctrl	ME2	-0.0542490651238187	0.771933225279293
ME46	ME2	0.0405209632709361	0.828653733830479
ME13	ME2	0.154142300915228	0.407713091589317
ME18	ME2	-0.0758933008010659	0.68490609100146
ME29	ME2	-0.0120769718153135	0.948587472615397
ME32	ME2	-0.0382404256145974	0.838167031709108
ME34	ME2	0.372999936853662	0.0387637368702099
ME45	ME2	0.0508030668864983	0.786075109795546
ME21	ME2	0.092050856847431	0.622363220833506
treat_Treat	ME2	0.0542490651238187	0.771933225279293
ME40	ME2	-0.00863775488425609	0.963216676919185
ME24	ME2	0.649282419753296	7.7566710077072e-05
ME25	ME2	0.369682849388409	0.040670240309656
ME35	ME2	0.489712408971831	0.0051700819925189
ME38	ME2	0.126073435779885	0.499164107643652
ME14	ME2	0.29314251731349	0.109495998594552
ME41	ME2	0.437543987824353	0.013833730247772
ME17	ME2	0.194059172432291	0.295533337656368
ME36	ME2	0.252902214397896	0.169854867742546
ME20	ME2	0.208125403936184	0.261211983248536
ME48	ME2	0.439467180211019	0.0133751671451079
ME3	ME2	0.599075475784638	0.000369584277211423
ME0	ME2	0.878615594913343	8.13130688599144e-11
ME2	ME2	1	0
ME22	ME2	0.541295445497356	0.00166342035510762
ME6	ME2	0.542260419682778	0.00162568588360354
ME23	ME2	0.643119577723781	9.5367884542787e-05
ME8	ME2	0.182277124953309	0.326383308380983
ME28	ME2	0.133691644297409	0.473372215001174
ME33	ME22	0.0213678214980955	0.909162655801168
ME49	ME22	0.0405883293987025	0.828373069764252
ME31	ME22	0.0191266401358236	0.918657031957632
